period,site_no,site_name,wg,xig,stru_damping,gamma_t,miu,zeta,kappa,gamma,alpha,ok
4.6000000000000005,9,Group1+III,13.96,0.8,0.2,0.7,0.4136413127692093,0.2222638163307878,0.4997732564773151,0.7326925439234703,31.93701956852802,False
4.6000000000000005,9,Group1+III,13.96,0.8,0.2,0.8,0.5551869815408699,9.767711308117379e-06,0.3507782496627904,0.7998760799642689,-1.5554773546914724,True
4.6000000000000005,9,Group1+III,13.96,0.8,0.2,0.9,0.09856043792724772,0.0007402077427537403,0.11208776551615843,0.8794553207122618,-2.92019527642592,True
4.6000000000000005,10,Group2+III,11.42,0.8,0.2,0.6,0.4283304006916672,0.22146774413388587,0.49944993107691305,0.7331868461185039,132.41927505193138,False
4.6000000000000005,10,Group2+III,11.42,0.8,0.2,0.7,0.4202310682096745,0.21496867708815154,0.4987489878944902,0.7333426116344691,32.57516626927181,False
4.6000000000000005,10,Group2+III,11.42,0.8,0.2,0.8,0.5566998666401948,0.00018484890736414355,0.3537040107504131,0.7999994202396766,-1.5520955998978403,True
4.6000000000000005,10,Group2+III,11.42,0.8,0.2,0.9,0.16348060281381235,0.0016129613163018424,0.0854296324466114,0.895164661601733,-3.1550992417970365,True
4.6000000000000005,11,Group3+III,9.67,0.8,0.2,0.6,0.39394772199521855,0.21034491375602654,0.49958411603546315,0.7336606347818293,132.90441070204298,False
4.6000000000000005,11,Group3+III,9.67,0.8,0.2,0.7,0.43937595352298003,0.2250776771467578,0.49985386430999434,0.7336303562252953,32.856113271663524,False
4.6000000000000005,11,Group3+III,9.67,0.8,0.2,0.8,0.5537403470044596,0.0015033558235072468,0.35058054850370507,0.799999695249401,-1.549376896340651,True
4.6000000000000005,11,Group3+III,9.67,0.8,0.2,0.9,0.2818359370598046,0.0013113916115670146,0.15839331833114204,0.8999996691611417,-2.5319807193855937,True
4.6000000000000005,12,Group1+IV,9.67,0.9,0.2,0.6,0.4088469833465181,0.20747287135530817,0.4999433606854582,0.7332948972315719,132.52759260990715,False
4.6000000000000005,12,Group1+IV,9.67,0.9,0.2,0.7,0.4095685795305989,0.22726727615695114,0.49990002065748007,0.7334102967877514,32.65511696401436,False
4.6000000000000005,12,Group1+IV,9.67,0.9,0.2,0.8,0.5527383780208914,0.0016999170437442816,0.35134262370083663,0.7999887421080153,-1.5508915950933706,True
4.6000000000000005,12,Group1+IV,9.67,0.9,0.2,0.9,0.1297127609316735,0.0004777833890584616,0.07089655952001452,0.8911326318313235,-4.797872468829486,True
4.6000000000000005,13,Group2+IV,8.38,0.9,0.2,0.6,0.43293090325940736,0.21594956093951406,0.49992223828915117,0.7335844839580071,132.80540978650393,False
4.6000000000000005,13,Group2+IV,8.38,0.9,0.2,0.7,0.38362419003108217,0.21502331964706362,0.4998800009471178,0.7337331738372664,32.9846602616816,False
4.6000000000000005,13,Group2+IV,8.38,0.9,0.2,0.8,0.5547994097873546,0.0015041306839008732,0.3502143524619095,0.7999998067977868,-1.5474981975761695,True
