id,周期,场地编号,场地名称,wg,xig,结构阻尼比,减震比,miu,zeta,kappa,gamma,alpha,ok
1093,0.8,4,设计地震第2组+I1,20.94,0.64,0.02,0.8,0.16398443403828467,0.0038796663573359425,0.1310811499586787,0.8163257044127593,-2.1124779081479104,True
1094,0.8,4,设计地震第2组+I1,20.94,0.64,0.02,0.9,0.11358635957230895,0.0005660206121654854,0.12004370331796782,0.9010557931699779,-2.874704293953539,True
1095,0.8,4,设计地震第2组+I1,20.94,0.64,0.05,0.5,0.26095857665656935,0.053699791831521626,0.28192741633897583,0.5196199506574987,-0.8897967257016267,True
1096,0.8,4,设计地震第2组+I1,20.94,0.64,0.05,0.6,0.1366767967989802,0.02112561480049502,0.1346527124542945,0.6096173023593049,-1.3264772010444672,True
1097,0.8,4,设计地震第2组+I1,20.94,0.64,0.05,0.7,0.08532505546007346,0.005536511581663128,0.09126754918148777,0.7012924687248774,-2.094767464063457,True
1098,0.8,4,设计地震第2组+I1,20.94,0.64,0.05,0.8,0.11675077018701113,0.0051980540543649645,0.08141905130013116,0.8189125734192848,-2.178202838245431,True
1099,0.8,4,设计地震第2组+I1,20.94,0.64,0.05,0.9,0.12380169424266885,0.0013069659568888392,0.09336353162946948,0.8959452061508183,-2.657168407683664,True
1100,0.8,5,设计地震第3组+I1,17.95,0.64,0.02,0.5,0.09757166428544867,0.008545331720600513,0.09886800571432713,0.5072543797149199,-1.4736070309559581,True
1101,0.8,5,设计地震第3组+I1,17.95,0.64,0.02,0.6,0.1515499141182744,0.007036089949578717,0.15351367111141734,0.6023104650993899,-1.599254293985939,True
1102,0.8,5,设计地震第3组+I1,17.95,0.64,0.02,0.7,0.10992658965234897,0.01123639949587285,0.07482948955021418,0.7106363095503293,-1.6131906358540682,True
1103,0.8,5,设计地震第3组+I1,17.95,0.64,0.02,0.8,0.22989630125385746,0.005353398660968234,0.16024808705037896,0.8185559262845856,-1.7988839556452167,True
1104,0.8,5,设计地震第3组+I1,17.95,0.64,0.02,0.9,0.13215752044437468,0.0012716725563382547,0.17971979215532385,0.9051708451596667,-2.343123635913178,True
1105,0.8,5,设计地震第3组+I1,17.95,0.64,0.05,0.5,0.33960810556715804,0.05493792932434327,0.354257109420427,0.5193211351017408,-0.8968989376072168,True
1106,0.8,5,设计地震第3组+I1,17.95,0.64,0.05,0.6,0.2223402501817066,0.019837603120785974,0.22367973792314333,0.6170178134216573,-1.3145128648662694,True
1107,0.8,5,设计地震第3组+I1,17.95,0.64,0.05,0.7,0.0738302325742709,0.0054789111426391535,0.07671696749863749,0.6964190389702283,-2.173247222517581,True
1108,0.8,5,设计地震第3组+I1,17.95,0.64,0.05,0.8,0.1677600306850674,0.004167370529229719,0.17294465134251602,0.8086728707883223,-1.9939334749423827,True
1109,0.8,5,设计地震第3组+I1,17.95,0.64,0.05,0.9,0.08505590323400425,0.002387195843362777,0.052412033471554764,0.8840739641242958,-2.450010316825683,True
1110,0.8,6,设计地震第1组+II,17.95,0.72,0.02,0.5,0.14996801428473006,0.017104543872956512,0.1363058919929407,0.48669193524362264,-1.1792274012680097,True
1111,0.8,6,设计地震第1组+II,17.95,0.72,0.02,0.6,0.04782411491739835,0.0029993131980248777,0.05044073649079156,0.5856025416606244,-2.225634287392573,True
1112,0.8,6,设计地震第1组+II,17.95,0.72,0.02,0.7,0.19969835281147325,0.0005628764671301578,0.19896228014649658,0.7006834613016144,-1.6664299026741987,True
1113,0.8,6,设计地震第1组+II,17.95,0.72,0.02,0.8,0.11599100467555973,0.00024713576024126827,0.1385251964518815,0.8129996621476722,-2.211770766015751,True
1114,0.8,6,设计地震第1组+II,17.95,0.72,0.02,0.9,0.18983481220777937,0.00020769983684792992,0.16732567673419174,0.9075901631328339,-2.210830865543434,True
1115,0.8,6,设计地震第1组+II,17.95,0.72,0.05,0.5,0.2773808187051178,0.05282126406447041,0.2993398405562329,0.5149769960616113,-0.8899614360146971,True
1116,0.8,6,设计地震第1组+II,17.95,0.72,0.05,0.6,0.19435013230405845,0.02047102913611404,0.18839468202288956,0.6082368467537489,-1.3344787798761697,True
1117,0.8,6,设计地震第1组+II,17.95,0.72,0.05,0.7,0.1273007551379558,0.009668499303374434,0.10279636161622674,0.7150719812827017,-1.8526276041865763,True
1118,0.8,6,设计地震第1组+II,17.95,0.72,0.05,0.8,0.10245327727834341,0.0029947236403429778,0.1174319246219987,0.8001378569918545,-2.307845187457222,True
1119,0.8,6,设计地震第1组+II,17.95,0.72,0.05,0.9,0.12450239155070775,0.001761965466752391,0.06559104521267894,0.9080432407028243,-2.3882973871589392,True
1120,0.8,7,设计地震第2组+II,15.71,0.72,0.02,0.5,0.10466169643895101,0.009275920758216982,0.11589250799933454,0.4959148572537148,-1.3339884742042563,True
1121,0.8,7,设计地震第2组+II,15.71,0.72,0.02,0.6,0.18386105584994744,0.015077039711751339,0.1381656761330789,0.6090171071387455,-1.3848802807610283,True
1122,0.8,7,设计地震第2组+II,15.71,0.72,0.02,0.7,0.1313204030045897,0.0008588880364513996,0.1461251761475591,0.7149522306540365,-1.882552667275669,True
1123,0.8,7,设计地震第2组+II,15.71,0.72,0.02,0.8,0.12695006375722634,0.0010918676934530414,0.15738203493790354,0.8193405714791787,-2.413855395300673,True
1124,0.8,7,设计地震第2组+II,15.71,0.72,0.02,0.9,0.21513925653054755,0.0020276904257214845,0.13543750446615743,0.8871306193717776,-2.2089858263237327,True
1125,0.8,7,设计地震第2组+II,15.71,0.72,0.05,0.5,0.28075278759563554,0.04907939619630125,0.2997211165705406,0.5177949573834265,-0.9158112646549942,True
1126,0.8,7,设计地震第2组+II,15.71,0.72,0.05,0.6,0.19648930576808232,0.020074248463468614,0.1865006326623308,0.6118955090514591,-1.3550663333112711,True
1127,0.8,7,设计地震第2组+II,15.71,0.72,0.05,0.7,0.13839709116814353,0.01171749093918123,0.11590004053637415,0.6871822927152971,-1.7333940069236644,True
1128,0.8,7,设计地震第2组+II,15.71,0.72,0.05,0.8,0.20904964364357026,0.006205812142832667,0.15767713753638518,0.7906486363660201,-1.887061077391362,True
1129,0.8,7,设计地震第2组+II,15.71,0.72,0.05,0.9,0.06582681883742525,0.0008329674663615783,0.06522363472896542,0.8963793335728324,-3.519578455038948,True
1130,0.8,8,设计地震第3组+II,13.96,0.72,0.02,0.5,0.2025285452792685,0.015382416660952691,0.19641250518271702,0.49129862166342936,-1.1456811160342475,True
1131,0.8,8,设计地震第3组+II,13.96,0.72,0.02,0.6,0.1355988467901859,0.010660730381762462,0.10037371591011968,0.6086907171660495,-1.4922632392634956,True
1132,0.8,8,设计地震第3组+II,13.96,0.72,0.02,0.7,0.023471065040462202,0.002152957038230874,0.029118500866878783,0.6998792195294844,-2.1219681030470823,True
1133,0.8,8,设计地震第3组+II,13.96,0.72,0.02,0.8,0.06895596585389946,0.0019850209503249894,0.04839251971537262,0.7929240815117186,-2.3559481152803947,True
1134,0.8,8,设计地震第3组+II,13.96,0.72,0.02,0.9,0.08871729738054646,0.00043768436042729286,0.19720057545006703,0.9163276546468533,-2.339908653611068,True
1135,0.8,8,设计地震第3组+II,13.96,0.72,0.05,0.5,0.2821793726248992,0.04525304619411413,0.30849798998607686,0.5166600189118187,-0.9197616200929155,True
1136,0.8,8,设计地震第3组+II,13.96,0.72,0.05,0.6,0.17441012095220476,0.018342986839584907,0.1634967637322602,0.6161241584406677,-1.413900511588305,True
1137,0.8,8,设计地震第3组+II,13.96,0.72,0.05,0.7,0.12863915509461726,0.0069075376310016035,0.12042296767549937,0.7075681001106724,-1.9701292978119964,True
1138,0.8,8,设计地震第3组+II,13.96,0.72,0.05,0.8,0.12457621935439273,0.004064917594678086,0.10559557456966917,0.7869104051732808,-2.3030934454472667,True
1139,0.8,8,设计地震第3组+II,13.96,0.72,0.05,0.9,0.149037049331047,0.0007595419940318315,0.13423121820562495,0.8825231024344191,-2.4957149778161507,True
1140,0.8,9,设计地震第1组+III,13.96,0.8,0.02,0.5,0.07670344469475332,0.010534830469897616,0.07390057350621054,0.5156915401157153,-1.3892493254138054,True
1141,0.8,9,设计地震第1组+III,13.96,0.8,0.02,0.6,0.14126386598694224,0.005310453514087599,0.12871061361365477,0.6025621450749381,-1.6984862413057413,True
1142,0.8,9,设计地震第1组+III,13.96,0.8,0.02,0.7,0.11559411969478517,0.004536882076687232,0.08469910237713979,0.7129482404164015,-1.956406002258555,True
1143,0.8,9,设计地震第1组+III,13.96,0.8,0.02,0.8,0.19881224035331785,0.0022812411359044993,0.1305947835042684,0.8058298396932603,-1.8411090614982955,True
1144,0.8,9,设计地震第1组+III,13.96,0.8,0.02,0.9,0.8681701560927194,0.001055173583739799,0.09620377493056487,0.9035819382694542,-2.7653581850073574,True
1145,0.8,9,设计地震第1组+III,13.96,0.8,0.05,0.5,0.3072527595404741,0.04789698159617917,0.32594067846194413,0.516748666413912,-0.907608096231347,True
1146,0.8,9,设计地震第1组+III,13.96,0.8,0.05,0.6,0.13544449311080942,0.01497031759448586,0.14010737195690998,0.61373342907585,-1.4588988077721359,True
1147,0.8,9,设计地震第1组+III,13.96,0.8,0.05,0.7,0.12737548446189972,0.008587807480900045,0.11679583874937771,0.685188669950625,-1.8657163555243488,True
1148,0.8,9,设计地震第1组+III,13.96,0.8,0.05,0.8,0.15103829019545234,0.003728307811381726,0.13927296652848248,0.79154583054101,-2.148194618896308,True
1149,0.8,9,设计地震第1组+III,13.96,0.8,0.05,0.9,0.13375335286373907,0.0011177659118009053,0.08775180643612002,0.8910292148359452,-2.5628108803002796,True
1150,0.8,10,设计地震第2组+III,11.42,0.8,0.02,0.5,0.12102501929570003,0.010944470844749143,0.11114375376063401,0.512921859256713,-1.3997454951606474,True
1151,0.8,10,设计地震第2组+III,11.42,0.8,0.02,0.6,0.11932838052010819,0.005251199046158783,0.12262500913906849,0.5931841836778199,-1.691590912828702,True
1152,0.8,10,设计地震第2组+III,11.42,0.8,0.02,0.7,0.07058855943820297,0.0021545067590065803,0.0965725637716991,0.7048895808596759,-1.86665299362633,True
1153,0.8,10,设计地震第2组+III,11.42,0.8,0.02,0.8,0.16184476138535708,0.0021454468529332194,0.15314929301402935,0.8116009376114431,-2.1952786684860803,True
1154,0.8,10,设计地震第2组+III,11.42,0.8,0.02,0.9,0.21628911954379915,0.0008777156537601027,0.07854896097294212,0.8988097764125027,-3.0133026367285725,True
1155,0.8,10,设计地震第2组+III,11.42,0.8,0.05,0.5,0.23730276701824937,0.041945793047143465,0.258655788441418,0.518442093158274,-0.9299461646801972,True
1156,0.8,10,设计地震第2组+III,11.42,0.8,0.05,0.6,0.1223831558405098,0.014483109224461832,0.1270828852585173,0.6119639188169947,-1.463896976811018,True
1157,0.8,10,设计地震第2组+III,11.42,0.8,0.05,0.7,0.10734395017731152,0.009449794958902857,0.09071252562636528,0.6903898116438153,-1.8651557148297173,True
1158,0.8,10,设计地震第2组+III,11.42,0.8,0.05,0.8,0.026601568062615155,0.001313284049282104,0.02387929725557042,0.8138099441652614,-3.7732807244731266,True
1159,0.8,10,设计地震第2组+III,11.42,0.8,0.05,0.9,0.14093858108623758,0.0009918585493554066,0.15927864729820673,0.8991692025805428,-2.2277461236785006,True
1160,0.8,11,设计地震第3组+III,9.67,0.8,0.02,0.5,0.09116203405828799,0.007616221961499914,0.09921544864189213,0.5065098454036043,-1.4263125280665625,True
1161,0.8,11,设计地震第3组+III,9.67,0.8,0.02,0.6,0.06613957186147251,0.007781997381016592,0.057254590520669446,0.5818242661838917,-1.6711644888655008,True
1162,0.8,11,设计地震第3组+III,9.67,0.8,0.02,0.7,0.259989911764785,0.004748165642828983,0.2932185403497408,0.7063201344361743,-1.469951498856883,True
1163,0.8,11,设计地震第3组+III,9.67,0.8,0.02,0.8,0.05129516162943215,0.00015775859473465825,0.06713252564618383,0.8068932078775531,-2.808516209434465,True
1164,0.8,11,设计地震第3组+III,9.67,0.8,0.02,0.9,0.7311622405883836,0.0015689358232091055,0.1813537417453061,0.9198191180008346,-2.061610878382162,True
1165,0.8,11,设计地震第3组+III,9.67,0.8,0.05,0.5,0.2847193575257015,0.04947888888030416,0.27623991128981046,0.5155767375833633,-0.9149405050139109,True
1166,0.8,11,设计地震第3组+III,9.67,0.8,0.05,0.6,0.12849719173086577,0.014272533463482062,0.1335479478057321,0.6105348111518671,-1.4487232682152396,True
1167,0.8,11,设计地震第3组+III,9.67,0.8,0.05,0.7,0.2607850004791096,0.01473691325438703,0.17785274369904952,0.7169904106692737,-1.5084055772935752,True
1168,0.8,11,设计地震第3组+III,9.67,0.8,0.05,0.8,0.19079850756226857,0.006584771026557468,0.114309840755983,0.8148497405243071,-1.8809607257747303,True
1169,0.8,11,设计地震第3组+III,9.67,0.8,0.05,0.9,0.09712421966436668,0.001382961879543676,0.11530432190972806,0.8900795830953326,-2.4723291804173773,True
1170,0.8,12,设计地震第1组+IV,9.67,0.9,0.02,0.5,0.1512370716872593,0.011082254432754624,0.1367434496934969,0.5157552585037168,-1.3361274869906192,True
1171,0.8,12,设计地震第1组+IV,9.67,0.9,0.02,0.6,0.20483051393054807,0.00550821427634518,0.19928627609674837,0.6019853760610633,-1.3954196003428339,True
1172,0.8,12,设计地震第1组+IV,9.67,0.9,0.02,0.7,0.06803287616396603,0.00208348782422757,0.08322237494008522,0.7166615692421542,-2.159554077414207,True
1173,0.8,12,设计地震第1组+IV,9.67,0.9,0.02,0.8,0.11478944208316089,0.0007531791981546521,0.11371194655978639,0.7959453187588336,-2.2311007867867496,True
1174,0.8,12,设计地震第1组+IV,9.67,0.9,0.02,0.9,0.3004590518806804,0.0010651201089107998,0.0863652012226373,0.9057875029593457,-3.0212227983029605,True
1175,0.8,12,设计地震第1组+IV,9.67,0.9,0.05,0.5,0.2899448669697707,0.0462001118525871,0.2893950886234275,0.519954805652754,-0.9191858130637154,True
1176,0.8,12,设计地震第1组+IV,9.67,0.9,0.05,0.6,0.16230938704542358,0.014838114491389054,0.17360596488122615,0.6157919054474936,-1.3729925455768617,True
1177,0.8,12,设计地震第1组+IV,9.67,0.9,0.05,0.7,0.14454040784046357,0.008064337134840616,0.13085122503974456,0.6930498856762436,-1.8318592056098804,True
1178,0.8,12,设计地震第1组+IV,9.67,0.9,0.05,0.8,0.07237421030084945,0.004407122764044424,0.053257674375606134,0.8017762849221309,-2.3712081484835625,True
1179,0.8,12,设计地震第1组+IV,9.67,0.9,0.05,0.9,0.033879697575268874,0.0006754025867238833,0.024731777792660725,0.9086759804929861,-4.166518386836503,True
1180,0.8,13,设计地震第2组+IV,8.38,0.9,0.02,0.5,0.08013650089604035,0.008666165237621704,0.08540257875176205,0.4988313815898063,-1.3766736479939743,True
1181,0.8,13,设计地震第2组+IV,8.38,0.9,0.02,0.6,0.1152239599468109,0.005755260629618619,0.09269906649514337,0.6106178698363222,-1.7475041548355388,True
1182,0.8,13,设计地震第2组+IV,8.38,0.9,0.02,0.7,0.10925180546381924,0.000649601225924501,0.08901035106934868,0.7189024037280037,-2.3713216658537695,True
1183,0.8,13,设计地震第2组+IV,8.38,0.9,0.02,0.8,0.29099301465595523,0.0013044178583057064,0.13867371632660713,0.7930317286122333,-1.7806667980538573,True
1184,0.8,13,设计地震第2组+IV,8.38,0.9,0.02,0.9,0.8701289957026317,0.0018606409569132398,0.09726177973495259,0.9015696166268339,-2.854410911729802,True
1185,0.8,13,设计地震第2组+IV,8.38,0.9,0.05,0.5,0.32871458179291024,0.050177976862922136,0.3103934996604435,0.5199657438257809,-0.8969425127805436,True
1186,0.8,13,设计地震第2组+IV,8.38,0.9,0.05,0.6,0.16318675997247367,0.01747908456235442,0.1472334798219314,0.6180249728104158,-1.4145196682093686,True
1187,0.8,13,设计地震第2组+IV,8.38,0.9,0.05,0.7,0.10425116944500185,0.006637878765448024,0.09338747034510575,0.7035290944972231,-2.0471719421634824,True
1188,0.8,13,设计地震第2组+IV,8.38,0.9,0.05,0.8,0.12832637971882804,0.0037759617252347,0.11595167306029552,0.7840152121620885,-2.2689758838970806,True
1189,0.8,13,设计地震第2组+IV,8.38,0.9,0.05,0.9,0.10027658269015388,0.0015346780533692095,0.11915281503761421,0.8834546305668125,-2.359262585101427,True
1190,0.8,14,设计地震第3组+IV,6.98,0.9,0.02,0.5,0.11191012048654347,0.009622566473652172,0.106232092575968,0.5120230511671147,-1.4074572701739738,True
1191,0.8,14,设计地震第3组+IV,6.98,0.9,0.02,0.6,0.13165675201756322,0.007895432471449915,0.1109668769759452,0.5985076115473507,-1.629964994960778,True
1192,0.8,14,设计地震第3组+IV,6.98,0.9,0.02,0.7,0.14688006152868316,0.0027134418689716,0.13732067597896364,0.7064762507743799,-1.9193033869596337,True
1193,0.8,14,设计地震第3组+IV,6.98,0.9,0.02,0.8,0.2991682462332267,0.003318749392917375,0.20034349113958694,0.7809604546990246,-1.7927863446889452,True
1194,0.8,14,设计地震第3组+IV,6.98,0.9,0.02,0.9,0.14881370327482896,0.00047067553155627495,0.1982595115770363,0.9042890217478297,-2.456039059544925,True
1195,0.8,14,设计地震第3组+IV,6.98,0.9,0.05,0.5,0.29980712607359233,0.05077627339047397,0.28995871759920355,0.5188326689375679,-0.8698898704153138,True
1196,0.8,14,设计地震第3组+IV,6.98,0.9,0.05,0.6,0.15227703863588749,0.02419182676219811,0.13910688563515905,0.6028108880345135,-1.2404076831304718,True
1197,0.8,14,设计地震第3组+IV,6.98,0.9,0.05,0.7,0.1383518437918413,0.008074738145431415,0.12303380014772564,0.6948772743043753,-1.8325494700539668,True
1198,0.8,14,设计地震第3组+IV,6.98,0.9,0.05,0.8,0.02642086913005165,0.004526309702741427,0.026508860487556907,0.8078301096555862,-2.0210532523778535,True
1199,0.8,14,设计地震第3组+IV,6.98,0.9,0.05,0.9,0.2659501527693134,0.0028112903446800286,0.13581059229232811,0.907045623775969,-2.2293567328695505,True
1200,0.9,0,设计地震第1组+I0,31.42,0.64,0.02,0.5,0.17475460599925075,0.007517002578951437,0.1566278648125221,0.48312433845219405,-1.2008429251796384,True
1201,0.9,0,设计地震第1组+I0,31.42,0.64,0.02,0.6,0.09653624219101847,0.0026149600939077144,0.10556958694435348,0.5812468489005683,-1.6732364323618378,True
1202,0.9,0,设计地震第1组+I0,31.42,0.64,0.02,0.7,0.5805922715410015,0.0016500353936108603,0.08028374672147442,0.699616047445831,-1.9391897010250905,True
1203,0.9,0,设计地震第1组+I0,31.42,0.64,0.02,0.8,0.4957217313030491,0.0009261965820654972,0.04256452651742493,0.7904034397825659,-2.878452906306975,True
1204,0.9,0,设计地震第1组+I0,31.42,0.64,0.02,0.9,0.12757299190441512,0.0002400949615247172,0.10705972542658243,0.8982823793967574,-2.5403714997506066,True
1205,0.9,0,设计地震第1组+I0,31.42,0.64,0.05,0.5,0.2815781927226349,0.05399939458071734,0.29679724050162165,0.5162840861480632,-0.872851588235003,True
1206,0.9,0,设计地震第1组+I0,31.42,0.64,0.05,0.6,0.17343178520673352,0.017926938965372285,0.16415201994889989,0.6178743992202377,-1.388747259318475,True
